-3769,-4,8
-5510,-1,9
-3200,-1,9
-457,-1,11
468,0,11
-147,0,9
1536,1,10
-392,1,8
-1550,0,8
-2505,-2,9
-3017,-3,11
-2798,-5,12
-2739,-6,12
144,-5,14
-2341,-1,10
-903,0,9
15,0,8
-3304,2,6
-1178,3,7
-801,1,6
-3751,-1,8
-3843,-1,13
-6283,-4,12
-5095,-2,11
-3802,0,8
-715,1,7
2827,2,5
3053,5,6
3038,5,5
4448,2,6
1175,1,8
-1235,2,10
-2750,-1,11
-2382,-5,12
-2812,-1,11
-1995,0,10
-2503,0,10
-3382,0,10
-5230,0,12
-6640,-4,11
-4255,-3,12
-5248,-2,12
-479,-4,11
2438,-2,8
3834,1,7
4234,0,6
6957,0,6
2525,3,6
-718,3,6
-2471,0,8
-4609,-1,9
-8710,-2,13
-10221,-6,14
-8246,-9,15
-9292,-5,12
1306,-3,11
7693,0,10
3503,4,5
4358,5,5
1611,4,7
-1190,1,8
-4148,0,9
-7302,-3,10
-4716,-2,10
-4994,0,8
-3844,1,7
-2338,2,7
-3532,1,6
-2372,0,8
-685,-1,9
3332,-3,11
1564,-2,12
1273,0,11
3814,3,8
-1282,3,8
-2733,-1,10
-4650,-3,9
-5788,-4,10
-5364,-5,11
-5986,-6,11
-5013,-3,12
-3244,0,10
-3090,1,11
-885,2,9
-404,2,7
2687,3,7
-353,0,7
-637,-2,10
-3108,-4,11
-2836,-5,13
-2820,-3,11
155,-1,11
-615,0,8
-1791,0,8
-1582,-1,8
-2458,-1,8
-2981,-1,10
-2670,0,9
-2785,0,10
-2763,0,10
-3326,0,9
-2406,0,9
-3505,0,7
-1322,0,7
1641,0,7
1913,1,6
3858,2,8
2693,3,6
1174,3,8
-1067,2,9
-3242,2,10
-1944,-3,11
-4025,-3,12
-3513,-3,11
-5078,-2,11
-5907,0,13
-6688,0,12
-6200,-1,12
-4780,-1,11
-1699,-1,9
-167,-1,9
2620,-1,7
3819,0,8
4316,0,8
3162,1,7
1980,2,8
1425,3,8
-3104,1,10
-7046,-2,11
-8998,-5,13
-9412,-8,14
-8180,-9,15
-5319,-6,15
1345,-4,12
2692,0,9
6628,3,8
7359,4,5
3922,3,3
-1031,3,5
-3896,1,6
-4652,0,7
-5703,0,9
-6415,0,9
-5780,0,9
-7056,0,9
-5074,0,9
-2828,-1,9
1488,-1,10
3331,-1,11
5278,1,11
3687,2,9
2252,3,10
-1106,3,9
-4855,1,9
-5111,-2,10
-5540,-6,10
-7327,-7,12
-4677,-6,13
-5927,-2,10
-3570,0,9
-1781,3,7
995,4,8
1880,2,8
2282,1,8
1125,-2,9
-1716,-5,12
-2090,-5,13
