-1537,-2,7
-3826,0,7
-2196,0,6
-2647,1,6
-3633,1,7
-3305,0,8
-4940,-1,9
-2890,-2,11
-1275,-1,10
1417,-1,10
2444,1,9
3809,3,8
1244,3,8
-1189,2,9
-3114,1,9
-8008,-2,11
-8325,-5,12
-7304,-3,11
-3578,-1,10
-1268,2,8
-351,4,6
265,2,7
1477,1,6
-779,2,7
-331,1,9
-837,-1,10
-3770,-1,11
-5275,-2,13
-4182,-3,13
-5563,-4,13
-5297,-5,14
-4179,-5,13
-3125,-5,12
-139,-4,11
505,-1,10
4137,0,9
3420,0,9
3700,1,8
1328,0,8
-906,-1,7
-3038,0,7
-4806,0,7
-3928,0,7
-3776,0,7
-4197,0,8
-4201,0,8
-2839,-1,8
-94,-1,10
-1407,-1,10
1845,-1,11
1015,1,9
727,2,9
1605,2,8
-388,2,8
-3449,0,8
-4618,-1,10
-5160,-3,10
-6876,-2,11
-5612,-1,11
-3158,1,9
-941,2,8
1401,2,8
1816,2,8
149,0,9
-619,0,9
-1932,0,11
-2281,-1,12
-3555,-1,11
-4312,-1,12
-4548,-3,13
-3778,-5,11
-3343,-4,12
-2547,-4,11
118,-4,10
584,-2,11
810,0,10
1809,0,8
1517,0,7
-159,0,7
404,0,7
-1733,-1,8
-1558,0,7
-2463,0,7
-3406,0,8
-4755,0,9
-5131,0,10
-6903,-1,10
-2684,-1,10
-1493,0,9
-978,0,10
1117,1,9
828,2,8
-747,2,9
-1339,1,8
-2603,0,10
-5337,0,13
-5711,-2,11
-3846,-2,10
-3527,0,10
-1871,0,9
-1084,2,7
-1601,1,9
1535,1,8
443,0,8
-69,0,8
-27,0,9
-851,0,11
-1989,-1,11
-4380,-2,11
-4816,-4,12
-5985,-5,13
-4080,-4,13
-3094,-4,12
-741,-3,11
447,-1,10
2020,0,8
1378,0,8
1895,0,6
687,0,8
-220,0,9
-1270,-1,8
-3798,-1,9
-6830,0,9
-3854,0,8
-2586,0,8
-4438,0,9
-3392,-1,9
-1771,-1,9
-657,0,10
-859,0,10
-603,0,9
762,2,9
-500,2,8
-1565,0,10
-2376,-1,9
-2115,-1,10
-3943,-2,10
-4437,-2,10
-2094,0,10
-1332,1,8
506,1,8
728,1,7
425,3,7
3126,1,8
524,0,8
-1391,1,9
-3692,0,10
-4240,-2,11
-7276,-2,12
-7069,-5,14
-4782,-6,13
-2838,-5,13
-1550,-4,12
371,-2,9
2251,0,9
2730,1,8
2516,2,7
1859,0,8
-808,0,8
-1238,0,8
-3333,-1,7
-4553,-1,8
-4329,0,8
-4918,0,8
-4693,0,9
-4315,0,9
-3342,-1,10
-2278,-1,11
-199,0,10
1657,1,10
2091,1,9
1596,1,9
-1033,2,8
-3335,0,9
-3365,-1,10
-6624,-1,9
-4702,-2,9
-3286,-2,9
-2345,0,9
-1526,0,9
363,0,8
409,1,8
121,3,7
2837,3,8
224,1,8
-789,0,8
-2440,-1,10
-4556,-2,12
-6170,-3,13
-6470,-5,13
-8536,-5,14
-5919,-5,12
-2763,-3,12
716,-2,9
3504,0,8
4020,1,8
3356,2,6
757,1,7
-2454,0,7
-2371,0,8
-3681,0,8
-5345,-2,10
-4887,-2,10
-3485,-2,10
-3278,-2,10
-3835,-1,9
-1783,-1,10
-482,-1,10
-26,1,9
2064,2,9
227,1,9
1672,1,9
1501,1,8
-1721,0,9
-3305,-1,8
-5103,-1,9
-5604,0,9
-2808,-2,9
-3099,0,8
-1489,1,8
1362,1,7
1531,2,7
883,3,7
2262,1,8
177,0,9
-2552,0,10
-5351,-1,12
-6114,-2,12
-7979,-3,12
-6995,-4,13
-6967,-5,13
-3960,-5,12
-996,-2,11
-768,-1,11
1712,0,9
2446,1,8
706,1,7
371,0,8
-997,0,7
-1065,0,8
-3261,0,8
-4183,-1,8
-3777,-1,8
-5218,-1,10
-4718,-2,9
-2982,-2,9
-2433,-1,10
1863,-1,11
2346,0,9
1337,0,10
1978,2,8
1762,0,9
-757,1,9
-1648,0,8
-3535,0,9
-4872,-1,9
-4624,0,9
-3923,0,9
-2777,0,9
-3081,1,8
-856,1,8
-217,2,8
792,2,8
439,1,9
-247,1,9
315,0,9
-4430,0,10
-4754,-2,12
-6065,-3,12
-6903,-4,13
-5774,-5,14
-3814,-4,12
-2173,-4,12
1236,-3,11
2400,0,8
3285,0,8
3177,1,7
2205,1,9
262,0,8
-2000,0,8
-1819,-1,9
-3372,-2,10
-5019,-2,9
-5323,-1,10
-4427,-1,10
-2201,-2,10
-1909,-1,10
-594,-1,11
1290,0,9
1033,0,9
619,1,9
1119,0,8
-204,0,8
-3013,1,9
-2593,0,8
-3507,-1,8
-6120,0,9
-3221,0,9
-3309,0,8
-2327,0,8
-1289,0,8
45,1,8
20,1,8
513,1,8
-696,1,10
-2280,1,10
-3770,0,11
-5826,-2,12
-5867,-4,13
-6161,-4,12
-6760,-4,13
-3422,-4,13
-2763,-4,11
-132,-2,12
1557,0,9
4112,1,8
3350,0,8
3010,0,7
2003,0,7
-1451,0,7
-1977,0,9
-3143,-1,9
-3375,-2,9
-4440,-1,9
-2726,-2,10
-2534,-1,8
-2525,0,8
-1033,0,11
1166,0,10
319,0,9
-1133,1,9
792,0,8
230,1,7
-1605,1,8
-3222,0,8
-4354,0,8
-5823,0,9
-5714,0,10
-4729,-1,10
-4253,0,10
-4227,0,10
229,1,10
618,0,9
1307,1,8
1883,1,9
1564,1,9
42,0,10
-1199,0,11
-3571,-1,11
-5186,-3,12
-5666,-4,12
-4018,-4,13
-2090,-5,11
-581,-3,11
407,-1,10
715,0,9
1422,0,9
2567,1,8
2435,0,9
661,-2,9
-1016,-1,8
-1370,-2,9
-2559,-2,9
-2422,-1,8
-4482,0,9
-4066,0,8
-2904,0,8
-4024,0,9
-1105,-2,9
-181,-1,9
-1335,1,9
12,1,10
646,1,8
-2197,2,9
-4824,1,9
-4965,-1,10
-5072,-1,10
-4693,-1,10
-3493,-1,10
-764,-1,10
-627,0,9
266,1,9
-1033,0,8
180,1,8
-444,2,9
780,0,9
-23,1,8
-1193,1,9
-1751,0,11
-4089,0,10
-6702,-2,13
-6955,-4,14
-7200,-6,14
-2752,-5,13
342,-3,10
2955,-1,9
4461,1,8
3292,1,7
2768,1,7
1053,0,8
-101,0,8
-2739,-1,8
-3578,-2,9
-3406,-1,7
-4512,0,8
-3506,-1,9
-5756,0,8
-4306,-1,11
-5180,-2,11
-952,-1,11
130,1,9
1394,1,9
1279,2,7
1788,2,8
278,1,8
-1992,-1,9
-6892,-1,9
-5862,-1,9
-4277,-1,9
-2928,0,10
-2430,0,8
24,0,9
-1035,1,7
1676,2,7
1508,3,7
1574,2,9
-1299,1,10
-3619,0,11
-4864,-2,13
-5542,-4,12
-5445,-4,13
-3989,-5,14
-4176,-4,11
-1086,-2,11
460,-1,9
2175,0,8
2154,1,8
2732,0,7
1393,0,6
-1428,0,7
-1623,0,8
-2816,0,8
-7431,-1,10
-5971,-2,10
-4443,-2,9
-3618,-2,11
-3024,-2,10
-750,-1,9
-492,0,10
187,0,9
1332,0,10
-512,1,10
-1839,0,10
-567,0,9
-2261,0,10
-2947,0,9
-3483,0,8
-3539,0,9
-3730,0,8
-728,0,9
-1472,0,7
980,1,9
1146,1,8
140,2,8
2347,2,8
-735,1,9
-1880,0,11
-3703,-1,11
-6215,-2,12
-6220,-4,13
-5935,-4,13
-3765,-4,13
-4260,-3,12
-589,-2,10
1382,0,8
2922,1,8
3767,0,7
-801,1,8
-1043,0,8
-1371,0,8
-4880,-1,8
-4825,-1,9
-4573,-2,9
-4584,-3,10
-5404,-2,11
-3539,-2,11
-4099,-2,11
-2333,-1,11
486,0,9
1783,0,10
2369,1,8
4024,2,8
407,1,8
-1957,0,8
-2956,0,8
-2457,0,9
-3253,0,8
-4053,0,9
-2051,0,8
-1447,0,9
-1434,0,9
-2022,1,9
690,0,9
-1637,1,8
-564,1,10
-448,0,10
-841,0,10
-3021,0,10
-4430,-2,11
-5126,-3,11
-5947,-4,11
-4633,-4,12
-3390,-3,11
-1363,-2,10
1100,-1,8
2618,1,7
1369,0,7
225,1,7
184,0,9
-556,-2,10
-3453,-2,10
-3594,-2,11
-5438,-3,11
-3050,-2,10
-3388,0,9
-2413,0,10
-396,0,8
-436,0,10
271,0,10
-1117,0,9
-759,0,9
-1169,1,9
-661,0,8
-2459,0,8
-3624,0,8
-3007,0,9
-2581,0,9
-3860,0,8
-2324,0,9
-1034,0,9
41,0,8
2269,0,8
289,1,8
609,0,8
-1409,1,8
-1762,1,9
-3966,0,10
-4393,-1,11
-5088,-3,12
-6514,-4,11
-3195,-4,12
-3062,-3,12
-1382,-2,10
880,-1,10
245,0,9
2788,1,9
2207,1,7
1172,1,9
594,0,9
-2542,0,8
-3942,-2,10
-3837,-2,10
-4990,-2,10
-5036,-3,11
-3306,-2,11
-2096,-2,11
1181,0,9
2292,1,8
1950,1,8
1401,1,8
1875,1,7
-1244,0,8
-453,0,8
-2954,0,8
-4909,0,9
-4045,0,7
-1646,0,7
-3901,0,8
-3328,1,8
-1433,0,9
-3369,0,9
-1803,1,9
84,0,10
-446,0,9
-788,1,9
623,0,9
-2846,0,9
-2375,0,10
-4457,-2,11
-6325,-2,13
-7573,-3,12
-3445,-3,13
-1482,-2,11
-307,-1,10
-311,-1,9
633,0,8
2596,0,9
947,0,9
571,0,9
113,-1,9
-2634,-1,9
-1779,-1,10
-1495,-2,9
-4218,-2,10
-2721,-2,11
-2372,-1,9
-1552,-2,10
-1479,-1,9
-894,0,9
-347,0,8
-729,1,8
996,1,8
-1795,0,9
-2155,0,8
-4490,0,9
-4946,0,9
-3601,0,8
-2298,0,8
-1694,0,9
-1773,0,8
39,0,9
-1046,1,9
-333,0,9
-1792,0,9
-3027,1,8
-670,1,10
-1737,0,9
-3522,0,10
-2047,-1,11
-4383,-2,11
-3757,-3,11
-4320,-3,12
-3084,-3,12
-7,-2,10
1047,0,10
2763,0,8
2106,0,8
213,0,8
-839,0,9
-3143,-2,10
-3089,-2,10
-4753,-2,10
-3317,-3,10
-3818,-3,9
-2199,-2,9
-1328,0,9
-1570,0,7
-711,0,8
597,0,9
-503,1,8
130,0,9
-1744,1,8
-2473,0,7
-2222,0,8
-3995,0,8
-3969,0,9
-4555,0,9
-3572,0,10
-3309,0,10
-2274,0,10
-2374,0,9
-1015,0,9
-82,0,9
-60,0,8
452,1,9
-1204,1,10
-1582,0,10
-3535,0,9
-3174,-1,11
-5091,-2,12
-3665,-3,11
-3672,-3,12
-3869,-3,12
-1166,-2,11
984,-2,10
541,0,10
1425,0,9
941,0,9
1835,-1,9
2578,0,8
-575,-2,10
-2006,-1,8
-4041,-1,9
-5949,-1,9
-3083,0,9
-2670,-1,10
-2563,0,8
-1809,0,8
-236,0,8
-1131,0,8
-224,0,7
-1334,1,9
-2678,0,8
-3009,0,8
-2341,0,9
-5214,0,10
-4458,0,10
-3774,-1,10
-3908,0,9
-2023,0,10
-768,0,10
-1677,1,10
-1158,0,9
-1822,0,9
89,0,9
601,0,9
1211,0,8
-345,0,9
717,1,9
-1304,0,9
-3019,-1,10
-4522,-2,11
-4930,-3,12
-3655,-4,12
-644,-4,11
-1663,-2,11
74,-2,11
2477,-1,10
-1161,0,10
-831,-1,11
-765,-2,8
-328,-1,9
-1310,-1,9
-76,-1,8
-1403,-1,8
-2981,0,8
-4032,0,8
-7682,1,7
-4607,0,9
-2592,-1,9
-3462,-1,9
-2552,0,10
-990,0,8
-94,0,9
-1554,2,8
-1490,2,9
-2036,0,9
-4421,-1,10
-2953,-1,11
-3696,-2,11
-1827,-2,11
-798,0,10
-1330,1,9
649,0,8
-696,1,7
-509,1,9
116,0,9
40,0,7
-984,1,9
-707,0,10
-3350,0,9
-2846,-1,12
-4663,-4,13
-4905,-4,13
-3149,-5,13
-1665,-3,12
-116,-2,10
1657,-1,9
2973,0,7
2652,0,7
1227,0,9
-496,0,8
-2907,0,9
-4088,-2,10
-3572,-1,8
-3245,0,9
-4310,0,8
-2497,0,8
-2679,0,8
-3053,0,10
-1864,-1,9
-1354,0,11
-828,0,9
196,0,9
-505,1,9
-2728,1,9
-1968,0,10
-4643,-1,10
-4944,0,10
-3608,-1,10
-2557,-1,9
-2457,0,9
-382,0,8
-47,1,7
650,1,7
1353,1,8
441,1,9
-573,0,9
-1840,0,9
-1298,0,11
-3598,-1,10
-2989,-1,11
-3330,-2,12
-3954,-2,11
-2934,-3,11
-2837,-3,11
-1066,-2,11
-1714,-1,10
-810,-1,11
336,-1,9
803,0,9
-1411,-1,10
-1683,0,8
-1779,-1,9
-4109,-1,8
-3596,0,8
-1938,0,9
-5053,0,10
-3302,0,9
-2514,0,8
-2802,0,9
-1052,-1,10
138,0,9
143,0,8
-644,1,9
1033,2,8
-1115,1,8
-3129,0,10
-4933,-1,10
-3302,-2,10
-3221,-2,9
-3890,-1,10
-2074,0,10
-590,0,9
-1224,1,9
161,0,8
498,0,8
400,0,8
-217,0,7
1081,0,8
-2101,0,9
-2935,0,10
-4021,0,11
-6644,-2,13
-7296,-4,13
-5819,-5,13
-1548,-4,11
-739,-2,10
248,-1,10
883,0,9
1038,0,9
-467,0,9
-1437,0,9
-595,-1,9
-1111,-2,8
-2876,-1,9
-1885,0,8
-1886,0,7
-3317,0,7
-4424,1,8
-3235,0,9
-1418,-1,8
-1161,0,9
-353,0,10
529,0,9
1578,1,8
-441,2,9
-2009,1,10
-3276,0,9
-2964,-1,11
-4649,-2,10
-3200,-1,9
-111,0,8
-1205,0,8
-272,1,8
481,2,6
244,2,8
-377,1,9
-1792,1,8
-2693,0,11
-4451,-1,11
-4991,-2,12
-5317,-3,12
-5046,-4,13
-3287,-4,13
-2684,-3,13
-2119,-3,12
367,-1,10
936,0,11
1082,0,8
1106,0,8
-317,0,9
-266,0,9
-2193,0,10
-4746,-1,9
-5291,0,9
-4114,0,9
-4116,0,8
-2705,0,7
-2635,0,8
-2074,-1,9
-866,0,9
90,0,10
-373,0,10
117,0,9
-140,0,9
-356,1,8
485,0,8
-2357,0,7
-2253,0,9
-3580,0,9
-4615,-1,10
-4803,-1,10
-4553,0,10
-1717,0,9
-1193,0,8
-438,2,7
1242,2,8
240,1,9
-1345,0,9
-2619,0,11
-4740,-2,12
-4005,-2,12
-3997,-3,14
-4126,-2,12
-1167,-3,12
-966,-3,12
-878,-2,10
494,-1,9
1234,-1,10
-195,0,9
91,0,9
-682,0,9
-1630,0,8
-2288,0,9
-1418,-2,8
-2544,-1,8
-1695,0,8
-2502,-1,8
-2533,0,9
-2824,0,9
-1730,0,8
-88,0,8
-88,0,9
-183,0,8
-713,0,8
383,1,9
-2072,0,10
-4026,0,10
-4586,0,10
-4811,0,10
-2728,-1,10
-2601,0,8
-1078,0,9
-970,1,8
124,1,8
-2268,1,9
-824,0,10
-455,0,9
-2282,0,9
-1542,0,10
-2795,0,9
-3237,0,11
-4377,-1,11
-4789,-3,12
-4200,-3,12
-3231,-3,12
-326,-2,10
630,-1,10
2969,0,10
3612,0,9
1135,0,8
953,0,8
1037,0,8
-2799,-1,10
-2967,-1,8
-4310,-1,8
-4154,0,9
-5490,0,7
-2552,0,9
-4410,0,9
-4448,-1,9
-2388,-2,10
-1535,-1,9
-826,0,9
443,0,9
-47,1,8
62,2,8
-142,1,8
-2771,0,9
-3197,0,9
-5215,-1,10
-3113,-1,9
-3112,0,9
-1420,0,10
481,0,8
154,2,7
362,1,8
1833,1,8
829,1,8
-945,0,11
-2888,0,11
-3929,-1,11
-5439,-2,12
-4844,-3,13
-4647,-4,12
-5045,-5,14
-3299,-4,12
-1064,-3,11
435,-2,10
1031,0,9
1528,0,8
674,0,8
401,0,7
1480,0,8
-1442,0,9
-2941,-2,8
-2678,-1,9
-5026,0,8
-3726,0,8
-2707,0,8
-3471,0,8
-2179,-1,9
99,-1,9
-1178,0,10
356,0,10
-1105,1,10
-3083,2,10
-1184,1,9
-2635,0,9
-3885,0,10
-3937,0,9
-3311,-1,10
-3940,-1,10
-2083,0,9
-579,0,9
-702,1,8
-188,1,8
1470,2,9
816,1,8
1909,1,9
-1242,-1,11
-3655,-2,12
-5162,-3,12
-4156,-4,13
-3940,-4,12
-3754,-4,12
-1361,-3,11
-827,-3,10
1603,-1,8
1519,0,8
2390,0,9
1178,0,8
-1226,0,7
-863,0,8
-2120,0,8
-3516,-1,9
-5487,-2,8
-5171,-1,9
-4910,-1,9
-3770,-1,10
-3035,-1,10
-3813,-1,10
120,0,10
1250,0,9
1826,1,9
2442,1,8
753,2,8
-607,1,9
-1889,0,9
-4799,0,10
-5816,-1,10
-4265,-1,10
-2318,-2,10
-1779,0,9
666,1,7
1353,1,7
1111,2,8
2071,1,8
375,0,9
143,0,10
-463,-1,11
-3983,-3,12
-4473,-3,11
-4875,-4,12
-4094,-4,13
-4598,-3,12
-1881,-3,11
-2376,-2,10
544,-1,10
1396,0,8
1325,0,8
493,0,8
-212,0,7
-2485,0,9
-3297,0,9
-5174,-2,8
-6795,-2,9
-6544,-1,8
-3234,-1,9
-2100,0,8
265,0,10
242,-1,9
-279,0,9
-572,1,9
-548,0,9
-464,1,9
-1059,1,10
-1141,1,9
-2785,0,9
-3459,-1,10
-2954,0,10
-5015,0,10
-2184,-1,10
-2481,0,9
-695,1,8
864,1,8
2308,1,7
2077,2,8
409,1,8
-1379,0,9
-1523,0,9
-3738,0,11
-5711,-1,12
-4872,-4,12
-3235,-4,12
-3626,-4,12
-837,-4,12
-913,-1,10
964,0,10
1364,0,9
2033,0,8
1433,1,8
-343,0,8
-1040,0,7
-2198,0,9
-3877,-2,8
-3611,-2,9
-5160,0,10
-6339,-1,10
-4480,-2,10
-4128,-2,11
-447,-2,9
907,0,10
1760,1,9
1734,1,8
2486,1,8
-146,2,8
-1537,1,8
-3412,0,9
-4547,-1,8
-2253,0,9
-3011,0,9
-3268,-1,10
-2747,0,9
-1850,1,8
-1703,0,8
318,1,8
921,1,9
570,0,9
248,0,8
-81,0,10
-3447,0,11
-4260,-2,11
-6277,-2,12
-7230,-3,13
-3530,-4,13
-3111,-3,12
146,-1,10
882,0,9
975,0,9
-589,0,8
328,0,9
-1795,0,11
-3546,0,9
-2668,-1,9
-2796,-3,9
-2572,-2,9
-2908,-1,10
-3138,-1,9
-2987,0,9
-1286,0,10
-1664,0,9
470,0,9
-725,0,8
228,0,9
307,0,8
467,0,8
-2536,1,10
-3753,0,9
-3914,0,10
