0,0,0
-4718,0,6
-3419,-1,11
-1509,-4,12
-3149,-7,11
-7927,-6,19
-6479,-1,17
-5843,-1,12
-5656,0,14
-2523,-3,13
-5522,-3,11
-3898,-2,12
3460,-1,7
815,1,6
4502,3,9
3127,2,6
4655,1,5
916,-1,11
-1652,-1,8
-2570,-1,10
-4684,0,11
-7021,0,7
-7021,0,7
-2966,-3,8
-6768,-1,9
-514,-4,13
-1934,-5,9
-2591,-2,11
-1995,0,8
-2694,0,10
-3038,1,7
1340,0,10
-41,0,7
-269,3,6
1165,2,8
-1147,1,5
-2617,0,7
-5000,-1,7
-5358,-2,8
-1895,-3,8
1863,0,9
6123,0,11
2998,4,7
2231,5,11
3181,1,12
-3187,0,10
-6525,0,12
-10332,-2,11
-9999,-6,12
-12364,-5,10
-3672,-4,12
-2895,-2,8
140,0,9
2623,0,8
6461,0,8
6706,4,7
7105,6,6
4591,3,6
1473,2,6
-5644,1,9
-8687,-2,10
-10463,-8,12
-10501,-7,14
-9891,-7,14
-2883,-7,13
-672,-3,10
4648,2,7
5583,1,6
294,3,8
257,0,8
-4110,-5,10
-4732,-5,11
-2785,-2,12
-4666,-3,11
-896,-2,10
-1046,1,7
-2107,1,6
1142,-1,6
-706,0,5
-1088,1,6
1555,1,8
-417,2,8
2160,2,9
1431,3,8
-674,3,8
2451,0,8
-3104,-1,9
-3820,1,12
-8991,-5,12
-13524,-9,16
-9326,-5,14
-2718,-4,15
-4640,0,8
3873,5,8
8320,5,5
6913,4,4
7616,5,5
6204,3,5
22,0,7
-270,-1,8
-4938,0,11
-8430,-1,13
-10590,-4,11
-9100,-5,14
-10763,-4,13
-3382,-5,12
1865,1,10
6768,2,7
3904,3,6
3602,3,9
-1838,1,8
-4592,-5,13
-6568,-8,13
-8023,-7,12
-3416,-5,11
1431,-1,6
1661,3,6
3498,4,5
3614,5,4
-1093,3,5
-4757,1,6
-3322,0,7
-3692,0,9
344,-1,11
-3584,2,8
2505,0,9
850,0,7
-3080,0,12
-3394,-2,11
-10974,-7,15
-14623,-8,16
-9742,-8,16
-6121,-7,15
-3646,-1,10
4880,1,10
5213,4,6
6848,3,5
9487,4,3
4489,4,4
1681,0,7
178,-1,6
-1134,0,11
-5728,0,10
-7748,-1,12
-8926,-1,13
-5787,-5,13
-3805,-6,13
3197,-4,12
3062,0,8
5388,1,9
3227,2,8
-1182,1,8
-4533,-2,11
-3278,-6,11
-2993,-6,11
-4145,-3,9
-1837,-3,8
2031,1,5
1892,4,4
416,2,4
-662,2,6
-2933,0,6
-6102,0,8
480,2,8
2370,1,10
-465,2,7
-4468,2,9
-377,-1,12
-5725,-3,11
-4877,0,12
-7073,-3,15
-9648,-8,15
-9531,-8,16
-8439,-5,15
-900,-3,15
-749,0,7
2727,4,7
3914,5,6
4148,4,4
4026,2,5
2004,1,7
2901,-1,7
-1869,-1,12
-3651,0,10
-5709,0,9
-6455,-1,11
-5167,-3,11
-4184,-4,12
-2239,-3,11
-66,-2,11
3537,-1,9
164,0,8
153,0,9
-1627,-2,10
-4195,-3,10
-4322,-5,11
-3991,-2,8
-2136,0,7
258,4,6
1342,4,5
3458,2,4
-2542,3,5
-5443,1,6
-3643,1,7
-1569,0,10
-947,0,9
-2335,2,8
-1680,0,9
2867,0,9
-5015,0,9
-6047,0,12
-5276,-5,15
-10694,-9,17
-11939,-8,18
-7123,-8,15
289,-4,14
1309,2,5
4753,5,5
7185,4,5
7171,2,5
180,0,6
139,-1,8
-3063,0,9
-5822,0,10
-5125,0,11
-9668,-1,11
-6543,-1,11
-4059,-5,13
-4355,-6,11
3900,-3,12
1553,0,9
3483,0,10
2581,3,8
-3001,2,9
-4359,-3,12
-4720,-7,13
-6983,-6,11
-2262,-5,7
2654,0,7
3045,4,4
3286,5,4
2254,4,4
-457,5,4
-4430,3,4
-4271,2,4
-2545,1,9
-3511,0,10
-981,0,10
-864,-2,12
-3582,-1,9
-3088,-1,10
2742,1,13
-9028,-3,13
-11032,-7,16
-8973,-6,15
855,-2,11
2071,1,7
6604,5,8
2851,6,3
4641,3,5
-2477,0,5
-679,-1,7
-1406,-3,9
-1682,-1,8
349,1,10
-1438,2,10
-4191,1,9
-4859,0,10
-5066,-3,13
-9648,-5,13
-2549,-5,13
-281,-2,10
2317,0,8
1009,1,10
13,-2,11
-2524,-5,10
-4504,-6,12
-1936,-4,11
-1042,-3,9
3626,0,8
1866,4,5
4158,4,6
2560,3,4
301,3,3
-4559,2,4
-3403,1,6
-2059,0,7
-2435,-1,8
-3141,0,11
107,-2,11
-1287,-1,8
-3819,1,10
-1838,2,13
-5353,-4,16
-11143,-8,15
-5611,-9,15
-2045,-4,13
-1697,2,7
