-2253,-1,9
-3167,0,9
-2992,0,10
-1244,0,9
163,2,8
-77,3,8
-767,2,8
-604,1,8
-2583,0,9
-3326,-2,10
-1896,-2,9
-1890,-2,10
-1524,-1,10
59,0,9
-696,0,9
-1585,1,8
-1725,1,7
-3230,0,9
-2841,0,9
-2409,0,9
-3682,-1,11
-4007,-1,10
-1750,-2,12
-4748,-3,13
-3557,-3,12
-1478,-5,13
-2204,-3,11
-680,-1,10
771,-1,10
1034,0,10
550,0,9
430,0,9
-1460,0,9
-1090,-1,9
129,-2,9
-1162,-2,9
-3227,-2,10
-2236,0,8
-1085,0,7
1371,1,9
-1751,1,7
400,1,7
-504,1,7
-555,0,8
-666,-1,8
554,0,9
-2293,0,10
-3611,0,9
-3443,0,11
-5427,1,9
-4196,1,8
-3723,0,9
-4171,1,8
-2948,1,8
-1256,-1,9
-2350,-1,9
-2612,-1,11
-1905,-3,11
-1784,-3,11
-2757,0,10
722,2,8
543,3,7
1115,1,9
-1338,1,8
-3689,-1,10
-4716,-4,13
-7687,-6,14
-4669,-6,14
-2935,-5,14
460,-3,12
2566,0,9
2611,0,9
3343,1,8
1829,0,6
1336,0,8
-1858,0,8
-573,-1,9
-2765,-2,9
-2935,-1,9
-2966,-1,9
-2193,-1,8
-2769,0,7
-3192,0,8
-1790,0,9
-1084,0,9
1036,1,8
1265,2,7
-660,3,7
901,2,8
-3012,1,8
-3691,0,9
-4828,-2,9
-4921,-3,11
-4235,-2,11
-4090,0,10
-3208,0,11
-3410,1,10
-2003,1,9
-911,1,9
-2282,0,9
-2810,-1,9
-965,-1,10
-1559,-1,10
-1079,0,12
-2490,-1,12
-4274,-1,12
-3473,-2,12
-3792,-4,12
-1811,-3,11
-859,-1,9
-342,0,10
89,0,10
2419,0,8
1575,-1,9
-439,-2,9
623,-3,9
-1180,-2,9
-1499,-1,8
-265,0,6
-626,0,8
-1688,1,8
32,0,7
-1769,0,8
-5127,0,8
-5242,0,10
-2175,-1,9
-2857,0,9
-1972,1,9
-1419,2,7
-1053,2,8
-2240,1,8
-3747,0,10
-4116,-1,10
-3207,-1,11
-5015,-1,11
-1497,-1,10
276,0,10
-411,0,8
-1445,0,9
-525,-1,10
-2478,0,10
-1847,-1,11
-1910,0,10
-580,0,10
-51,0,9
142,0,9
-882,-1,10
-2591,-1,11
-4201,-4,11
-3496,-5,12
-3760,-3,12
-934,-1,11
-479,-1,10
-897,0,9
-1502,0,8
826,-2,9
-1012,-2,9
-993,-2,8
-490,-2,8
-830,-1,9
-1269,0,9
-2292,1,8
-2048,0,9
-2179,0,8
-3661,0,8
-4784,0,8
-1586,0,8
-1763,1,9
-1615,1,9
-440,2,8
-787,2,8
-198,1,10
-2419,0,9
-3425,0,9
-3721,-1,11
-2792,0,10
-2095,0,10
-1727,0,9
-603,0,10
-2374,0,10
-2862,-1,10
-2088,-2,9
-1235,-2,9
-804,-1,9
1083,0,9
1912,0,9
731,1,10
-1412,0,11
-4194,-3,11
-6677,-4,12
-4267,-5,12
-2939,-3,11
-1565,-1,10
1343,0,8
-255,-1,9
-2284,-1,10
-1772,-2,9
-3109,-3,10
-3207,-2,10
-859,0,8
358,0,9
-1616,1,7
-1,1,9
-966,0,9
-3644,0,8
-3795,-1,10
-5100,0,11
-3469,1,9
-1947,1,8
-1134,2,9
885,1,8
699,1,8
-907,0,8
-2022,0,9
-398,0,9
-1738,0,9
-1074,0,9
-1490,0,10
-1493,0,9
-2868,0,10
-2429,0,9
-3111,0,9
-3170,-1,10
-1413,-2,10
-2518,-1,10
-1828,-1,11
166,-1,9
849,0,10
-847,-1,10
-2767,0,9
-2493,-1,10
-3225,-2,11
-3379,-3,11
-3584,-2,12
-2205,-2,11
-3139,-1,10
-2654,-1,10
-1898,-1,9
-1451,0,7
345,-1,8
-772,0,8
333,0,8
-616,0,8
-236,0,9
-2563,0,10
-1998,0,10
-3040,0,9
-3094,0,8
-1243,0,9
-1897,1,8
-634,0,8
-699,1,7
-2321,2,8
-724,1,9
-2702,0,8
-3309,0,10
-3059,-1,9
-2302,-1,9
-2094,-1,10
-1280,0,8
-1316,0,9
-912,0,9
-1328,0,9
-702,0,9
-1821,-1,10
-2092,-1,9
-1613,0,9
-1829,0,9
455,0,10
-137,0,9
-2545,0,11
-4109,-2,11
-5389,-2,12
-4217,-3,11
-2499,-2,11
-958,-1,10
-1456,0,10
-587,-1,10
14,-1,10
-958,-2,10
-314,-2,10
-1072,-1,10
-673,-1,10
-670,0,9
360,0,8
