0,0,0
-1486,-1,4
2877,-4,11
2166,-1,7
3211,1,5
341,1,17
-2801,0,10
1463,1,9
-3555,-2,12
-124,-5,10
250,-1,11
-2213,0,0
-875,0,8
-2057,-1,10
-9628,1,10
-6245,-2,10
-5399,-6,10
-8528,-4,15
-3919,-1,10
477,2,9
-2722,6,4
5121,4,5
5121,4,5
-381,2,4
-3043,0,7
-4709,0,8
-3416,-1,11
-5847,-1,11
-5900,0,11
-3478,0,10
-2896,-1,9
693,0,10
697,0,8
-1883,0,11
-1976,0,9
-6729,0,14
-1670,-4,13
-3924,-1,9
-4353,0,10
5630,-3,11
718,-1,7
4637,1,8
3007,2,8
286,1,8
2329,0,10
-4246,-1,10
-801,-3,14
-2810,-6,11
-1462,-1,12
-2345,0,10
-1479,0,8
-1097,0,7
-6886,-1,9
-5085,-5,12
-7614,-3,10
1307,-1,10
-2243,-1,8
885,4,8
-400,7,3
1591,4,6
705,2,6
-3614,3,3
-1320,0,10
-4815,-3,9
-6590,-1,10
-4737,-2,13
-8411,-1,9
-4327,-1,11
-2187,-1,11
-3129,0,10
-2173,0,7
-3314,1,9
-2630,0,11
-6373,-3,11
-6814,-2,11
-739,-1,13
-1687,0,8
1571,-3,10
2056,0,8
3222,1,6
3330,2,8
-1302,0,9
2576,-2,13
-5172,-3,12
-349,-6,12
2101,-5,9
-316,0,10
-636,0,6
-1954,3,9
-5988,0,7
-6008,-2,9
-4800,-5,13
-8277,-1,10
-2159,-2,10
-1974,0,7
-1195,5,4
4032,6,6
-1907,2,4
2116,2,7
-2781,0,8
-5220,-1,8
253,-3,10
-3720,-1,10
-3881,0,12
-2465,0,10
-6056,0,11
-3415,0,9
-1512,-2,11
-3331,-1,9
-4434,2,7
-4133,-1,12
-2350,-3,11
-7968,0,8
-1428,0,15
-1630,-1,9
1273,-3,9
2724,-1,11
4073,0,9
4384,0,10
958,-2,10
-80,-1,13
-1392,-2,12
-1240,-1,12
-1694,0,6
2229,1,8
-1404,-1,8
-3447,1,7
-7534,-1,10
-5911,-4,10
-6078,-3,11
-6485,0,9
-911,0,8
2574,2,7
512,5,4
2592,3,7
-1830,0,5
-988,1,6
1288,-1,12
-2343,0,9
-4475,-1,10
-2270,0,10
-4955,2,10
-7650,0,9
-6952,-1,10
-4671,-1,12
-7769,-2,9
-3245,-1,12
-4424,-1,11
-2880,0,10
-3013,-1,11
597,1,9
-1014,0,8
1934,-1,11
1298,-2,9
1036,-2,9
1339,0,10
913,-1,8
6632,-2,10
-873,0,9
-1297,-2,11
-3516,0,8
-1285,0,9
-2383,-2,10
-3699,-1,10
-5540,-2,10
-3693,-3,11
-2921,-2,10
-3469,0,9
763,0,9
545,0,7
-205,3,5
2796,4,5
621,1,6
-984,2,6
-2470,1,9
-5365,-1,10
-4105,-1,9
-4707,-1,10
-5200,0,9
-5300,-1,8
-3686,0,10
-2769,1,10
-5887,-2,11
-8996,-3,12
-7759,-2,14
-2897,-4,12
-4084,-3,9
2092,0,11
4905,1,9
3645,-2,7
3085,0,9
1616,0,7
2490,1,8
407,0,9
357,0,9
31,0,10
318,0,9
2551,-1,11
-5034,-1,12
-8028,-3,12
-7772,-2,11
-4138,-2,10
-1994,-4,8
617,0,9
191,2,7
3495,1,8
3527,0,8
1105,2,8
858,2,7
-39,0,6
-1967,3,5
-1786,5,6
-4288,2,7
-6851,-2,8
-7185,-2,10
-8325,-1,11
-5219,-2,9
-1927,-3,10
-3029,1,9
-1467,4,8
-1745,3,10
-5687,-2,13
-5251,-7,15
-10013,-9,14
470,-5,14
675,-1,9
3010,0,8
6517,4,5
5860,5,4
890,3,7
257,0,6
37,-2,9
-2521,-3,11
-632,-2,10
62,-1,12
-4382,0,11
-663,0,11
-4622,-3,12
-6952,-3,12
-7841,-6,13
-6506,-9,12
-4145,0,9
4372,1,7
5886,3,8
4747,5,6
4489,4,5
1269,1,4
-1892,3,3
-3082,5,4
