0,0,0
1112,-6,8
3956,-5,12
4497,-2,12
4208,1,6
1196,1,13
293,4,10
1956,5,4
-2035,3,4
-5563,-1,6
-4796,0,6
-7880,0,9
-3364,0,7
-2369,3,8
-6175,3,10
2145,5,11
-10877,-1,10
-12323,-3,17
-12022,-8,17
-10488,-6,16
930,0,9
5928,6,7
5928,6,7
2795,0,5
3034,-1,3
-789,0,5
-1733,-2,10
-1421,0,7
-4951,0,8
1449,2,10
-1682,2,9
-2176,1,12
-5102,-3,12
-9077,-6,13
-4995,-4,11
-4545,-2,11
1362,-1,12
-2116,1,10
1039,-3,12
2740,-4,11
1869,-3,11
6001,-2,12
2127,0,6
4597,2,9
4561,4,5
-1688,4,3
1047,0,7
-5890,0,3
-7221,1,7
-4009,0,6
-7485,2,11
-7221,3,6
-1417,3,13
-7021,-2,13
-8896,-3,12
-5044,-8,19
-9110,-8,13
-3242,-5,12
4197,1,8
2746,6,6
7529,6,5
5503,2,4
-373,0,7
-308,-1,8
-4060,-2,7
-1129,-3,11
-1330,1,8
-5963,4,12
-3712,0,9
-7528,-2,12
-4392,-5,13
-8766,-5,13
-5638,-5,15
-2467,-3,12
-1719,-1,13
4395,-2,13
3218,-2,10
4148,-2,12
5235,-2,8
4109,0,7
5193,0,7
3776,2,7
-1447,1,5
-573,2,3
-4627,3,6
-4821,1,4
-9139,0,6
-6537,1,10
-9726,0,8
-5126,-1,14
-8556,-5,14
-8407,-5,15
-5011,-7,16
-3234,-5,11
1409,0,10
6364,6,6
4573,4,7
6309,1,5
1530,3,5
-282,0,9
-996,-3,7
-5885,-1,8
-1727,0,7
-4787,2,11
-2783,0,12
-5418,0,10
-4905,-1,13
-4496,-1,10
-6341,-3,12
-1927,-5,13
-2238,-3,12
-170,-4,15
465,-5,13
1495,-4,11
5674,-2,12
4872,1,7
6848,1,7
2039,4,5
-1210,1,6
-2956,-1,4
-4913,1,6
-7241,4,4
-2655,1,5
-4619,0,4
-3652,3,6
-5068,4,7
-6484,0,13
-8916,-5,14
-12771,-6,15
-10541,-8,18
-4236,-8,12
-1223,-1,8
6373,3,6
4716,0,4
810,4,5
982,0,9
-1995,-4,7
